file,status,before_kb,after_kb,reduction_pct,width,height,error,output_path
1066_1.png,OK,65.3,9.5,85.4,512,512,,D:\female\11\1066_1.webp
1067.png,OK,193.9,44.9,76.8,512,512,,D:\female\11\1067.webp
1067_1.png,OK,194.8,35.9,81.5,512,512,,D:\female\11\1067_1.webp
1068.png,OK,226.1,48.3,78.6,512,512,,D:\female\11\1068.webp
1068_1.png,OK,238.9,62.7,73.8,512,512,,D:\female\11\1068_1.webp
1068_2.png,OK,199.9,58.8,70.6,512,512,,D:\female\11\1068_2.webp
1068_3.png,OK,261.8,55.8,78.7,512,512,,D:\female\11\1068_3.webp
1069.png,OK,238.8,24.4,89.8,512,512,,D:\female\11\1069.webp
1069_1.png,OK,278.0,39.3,85.9,512,512,,D:\female\11\1069_1.webp
1069_10.png,OK,277.0,36.7,86.8,512,512,,D:\female\11\1069_10.webp
1069_11.png,OK,228.1,31.3,86.3,512,512,,D:\female\11\1069_11.webp
1069_12.png,OK,289.7,67.3,76.8,512,512,,D:\female\11\1069_12.webp
1069_13.png,OK,280.4,64.3,77.1,512,512,,D:\female\11\1069_13.webp
1069_2.png,OK,277.1,37.8,86.4,512,512,,D:\female\11\1069_2.webp
1069_3.png,OK,267.2,56.2,79.0,512,512,,D:\female\11\1069_3.webp
1069_4.png,OK,265.9,31.2,88.3,512,512,,D:\female\11\1069_4.webp
1069_5.png,OK,271.6,34.4,87.3,512,512,,D:\female\11\1069_5.webp
1069_6.png,OK,266.2,32.9,87.6,512,512,,D:\female\11\1069_6.webp
1069_7.png,OK,276.6,39.9,85.6,512,512,,D:\female\11\1069_7.webp
1069_8.png,OK,289.8,80.1,72.3,512,512,,D:\female\11\1069_8.webp
1069_9.png,OK,287.6,42.6,85.2,512,512,,D:\female\11\1069_9.webp
106_1.png,OK,220.7,29.9,86.4,512,512,,D:\female\11\106_1.webp
106_1.png,OK,3.1,1.4,55.0,512,512,,D:\female\9\106_1.webp
106_2.png,OK,213.9,28.2,86.8,512,512,,D:\female\11\106_2.webp
106_2.png,OK,3.3,1.5,54.5,512,512,,D:\female\9\106_2.webp
106_3.png,OK,227.3,31.9,86.0,512,512,,D:\female\11\106_3.webp
107.png,OK,250.0,42.2,83.1,512,512,,D:\female\11\107.webp
107.png,OK,33.8,10.7,68.3,512,512,,D:\female\9\107.webp
1070.png,OK,161.0,28.2,82.5,512,512,,D:\female\11\1070.webp
1070_1.png,OK,193.5,44.5,77.0,512,512,,D:\female\11\1070_1.webp
1071.png,OK,75.5,14.5,80.8,512,512,,D:\female\11\1071.webp
1071_1.png,OK,75.7,14.6,80.8,512,512,,D:\female\11\1071_1.webp
1072.png,OK,280.7,57.4,79.5,512,512,,D:\female\11\1072.webp
1072_1.png,OK,261.0,37.5,85.6,512,512,,D:\female\11\1072_1.webp
1072_2.png,OK,278.1,41.7,85.0,512,512,,D:\female\11\1072_2.webp
1073.png,OK,2.5,1.2,51.0,512,512,,D:\female\11\1073.webp
1074.png,OK,120.5,35.0,71.0,512,512,,D:\female\11\1074.webp
1074_1.png,OK,134.9,40.5,70.0,512,512,,D:\female\11\1074_1.webp
1075.png,OK,137.9,24.5,82.2,512,512,,D:\female\11\1075.webp
1075_1.png,OK,147.8,28.0,81.1,512,512,,D:\female\11\1075_1.webp
1076.png,OK,237.3,33.3,86.0,512,512,,D:\female\11\1076.webp
1076_1.png,OK,232.8,29.0,87.5,512,512,,D:\female\11\1076_1.webp
1076_2.png,OK,212.6,26.0,87.8,512,512,,D:\female\11\1076_2.webp
1076_3.png,OK,239.3,32.6,86.4,512,512,,D:\female\11\1076_3.webp
1077.png,OK,112.3,23.7,78.9,512,512,,D:\female\11\1077.webp
1077_1.png,OK,118.5,18.0,84.8,512,512,,D:\female\11\1077_1.webp
1078.png,OK,138.5,23.0,83.4,512,512,,D:\female\11\1078.webp
1078_1.png,OK,142.6,32.7,77.1,512,512,,D:\female\11\1078_1.webp
1078_2.png,OK,139.4,19.3,86.2,512,512,,D:\female\11\1078_2.webp
1079.png,OK,146.5,28.8,80.3,512,512,,D:\female\11\1079.webp
1079_1.png,OK,126.0,25.2,80.0,512,512,,D:\female\11\1079_1.webp
107_1.png,OK,31.6,9.5,69.9,512,512,,D:\female\9\107_1.webp
108.png,OK,245.7,33.8,86.2,512,512,,D:\female\11\108.webp
108.png,OK,4.4,2.1,52.0,512,512,,D:\female\9\108.webp
1080.png,OK,73.6,11.3,84.7,512,512,,D:\female\11\1080.webp
1080_1.png,OK,69.8,14.6,79.1,512,512,,D:\female\11\1080_1.webp
1081.png,OK,139.6,19.2,86.2,512,512,,D:\female\11\1081.webp
1081_1.png,OK,139.7,20.8,85.1,512,512,,D:\female\11\1081_1.webp
1082.png,OK,184.2,33.4,81.9,512,512,,D:\female\11\1082.webp
1082_1.png,OK,201.3,32.0,84.1,512,512,,D:\female\11\1082_1.webp
1082_2.png,OK,217.0,57.0,73.7,512,512,,D:\female\11\1082_2.webp
1083.png,OK,214.9,23.4,89.1,512,512,,D:\female\11\1083.webp
1084.png,OK,55.3,14.2,74.4,512,512,,D:\female\11\1084.webp
1084_1.png,OK,57.2,10.0,82.6,512,512,,D:\female\11\1084_1.webp
1084_2.png,OK,52.6,9.0,82.8,512,512,,D:\female\11\1084_2.webp
1085.png,OK,102.6,15.2,85.2,512,512,,D:\female\11\1085.webp
1085_1.png,OK,97.5,14.2,85.4,512,512,,D:\female\11\1085_1.webp
1085_2.png,OK,106.7,24.8,76.8,512,512,,D:\female\11\1085_2.webp
1086.png,OK,147.4,35.3,76.0,512,512,,D:\female\11\1086.webp
1086_1.png,OK,159.2,41.1,74.2,512,512,,D:\female\11\1086_1.webp
1087.png,OK,241.3,30.7,87.3,512,512,,D:\female\11\1087.webp
1087_1.png,OK,222.4,28.7,87.1,512,512,,D:\female\11\1087_1.webp
1087_2.png,OK,224.3,24.1,89.3,512,512,,D:\female\11\1087_2.webp
1087_3.png,OK,213.3,26.3,87.7,512,512,,D:\female\11\1087_3.webp
1087_4.png,OK,197.4,20.8,89.5,512,512,,D:\female\11\1087_4.webp
1088.png,OK,107.0,16.4,84.6,512,512,,D:\female\11\1088.webp
1088_1.png,OK,111.8,25.2,77.5,512,512,,D:\female\11\1088_1.webp
1088_2.png,OK,106.6,16.6,84.5,512,512,,D:\female\11\1088_2.webp
1089.png,OK,143.8,29.3,79.6,512,512,,D:\female\11\1089.webp
1089_1.png,OK,145.7,30.8,78.9,512,512,,D:\female\11\1089_1.webp
108_1.png,OK,260.9,46.3,82.3,512,512,,D:\female\11\108_1.webp
108_2.png,OK,265.4,37.3,86.0,512,512,,D:\female\11\108_2.webp
109.png,OK,282.9,83.6,70.4,512,512,,D:\female\11\109.webp
109.png,OK,76.7,11.9,84.4,512,512,,D:\female\9\109.webp
1090.png,OK,291.0,52.5,82.0,512,512,,D:\female\11\1090.webp
1090_1.png,OK,302.3,73.0,75.9,512,512,,D:\female\11\1090_1.webp
1090_2.png,OK,292.5,51.3,82.5,512,512,,D:\female\11\1090_2.webp
1090_3.png,OK,271.7,49.5,81.8,512,512,,D:\female\11\1090_3.webp
1091.png,OK,254.3,37.4,85.3,512,512,,D:\female\11\1091.webp
1091_1.png,OK,260.7,39.8,84.7,512,512,,D:\female\11\1091_1.webp
1091_2.png,OK,292.8,77.1,73.7,512,512,,D:\female\11\1091_2.webp
1092.png,OK,136.1,22.4,83.6,512,512,,D:\female\11\1092.webp
1093.png,OK,67.1,13.7,79.6,512,512,,D:\female\11\1093.webp
1093_1.png,OK,57.8,12.5,78.4,512,512,,D:\female\11\1093_1.webp
1093_2.png,OK,70.4,17.6,75.1,512,512,,D:\female\11\1093_2.webp
1094.png,OK,143.0,16.4,88.5,512,512,,D:\female\11\1094.webp
1094_1.png,OK,127.8,18.5,85.5,512,512,,D:\female\11\1094_1.webp
1095.png,OK,185.7,27.3,85.3,512,512,,D:\female\11\1095.webp
1095_1.png,OK,195.2,34.4,82.4,512,512,,D:\female\11\1095_1.webp
1096.png,OK,174.3,22.8,86.9,512,512,,D:\female\11\1096.webp
1096_1.png,OK,176.2,23.6,86.6,512,512,,D:\female\11\1096_1.webp
1096_2.png,OK,183.4,39.2,78.6,512,512,,D:\female\11\1096_2.webp
1097.png,OK,177.3,29.6,83.3,512,512,,D:\female\11\1097.webp
1097_1.png,OK,192.4,34.4,82.1,512,512,,D:\female\11\1097_1.webp
1098.png,OK,127.6,36.7,71.2,512,512,,D:\female\11\1098.webp
1099.png,OK,82.3,21.5,73.9,512,512,,D:\female\11\1099.webp
1099_1.png,OK,92.2,21.4,76.8,512,512,,D:\female\11\1099_1.webp
1099_2.png,OK,99.0,26.1,73.7,512,512,,D:\female\11\1099_2.webp
109_1.png,OK,227.0,33.9,85.1,512,512,,D:\female\11\109_1.webp
109_10.png,OK,239.8,56.8,76.3,512,512,,D:\female\11\109_10.webp
109_11.png,OK,213.5,33.8,84.2,512,512,,D:\female\11\109_11.webp
109_12.png,OK,193.6,30.4,84.3,512,512,,D:\female\11\109_12.webp
109_13.png,OK,302.3,100.3,66.8,512,512,,D:\female\11\109_13.webp
109_14.png,OK,242.5,41.3,83.0,512,512,,D:\female\11\109_14.webp
109_15.png,OK,244.2,56.9,76.7,512,512,,D:\female\11\109_15.webp
109_2.png,OK,308.5,83.5,72.9,512,512,,D:\female\11\109_2.webp
